nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;zika-1;chikungunya-1;sum_vizinhos_t-1;cod_distrito;qtd_cnes;liraa
CRISTAL;0;2021;8;5781689620218;135.0;16.54;80.21;7056.38;0;0;0;46.6;13.59;77.22;0;0;3;57816896;0;0
CRISTAL;0;2021;9;5781689620219;202.2;18.21;79.4;7056.38;0;0;0;135.0;16.54;80.21;0;0;0;57816896;0;0
CRISTAL;0;2021;10;57816896202110;60.4;19.68;71.96;7056.38;0;0;0;202.2;18.21;79.4;0;0;1;57816896;0;0
CRISTAL;0;2021;11;57816896202111;85.0;21.9;69.75;7056.38;0;0;0;60.4;19.68;71.96;0;0;2;57816896;0;0
CRISTAL;0;2021;12;57816896202112;88.4;23.12;72.17;7056.38;0;0;0;85.0;21.9;69.75;0;0;4;57816896;0;0
CRISTAL;1;2022;1;5781689620221;195.2;26.21;71.14;7056.38;0;0;0;88.4;23.12;72.17;0;0;4;57816896;0;0
CRISTAL;0;2022;2;5781689620222;29.0;25.2;71.01;7056.38;1;0;0;195.2;26.21;71.14;1;1;6;57816896;0;0
CRISTAL;26;2022;3;5781689620223;184.8;22.67;76.84;7056.38;0;1;0;29.0;25.2;71.01;0;0;12;57816896;0;0
CRISTAL;96;2022;4;5781689620224;116.2;19.8;79.07;7056.38;26;0;1;184.8;22.67;76.84;26;26;406;57816896;0;0
CRISTAL;46;2022;5;5781689620225;153.8;15.64;84.43;7056.38;96;26;0;116.2;19.8;79.07;96;96;886;57816896;0;0
CRISTAL;5;2022;6;5781689620226;99.0;13.1;83.77;7056.38;46;96;26;153.8;15.64;84.43;46;46;323;57816896;0;0
CRISTAL;5;2022;7;5781689620227;150.2;16.35;83.82;7056.38;5;46;96;99.0;13.1;83.77;5;5;80;57816896;0;0
CRISTAL;2;2022;8;5781689620228;103.6;15.15;78.73;7056.38;5;5;46;150.2;16.35;83.82;5;5;36;57816896;0;0
CRISTAL;0;2022;9;5781689620229;73.2;16.52;75.62;7056.38;2;5;5;103.6;15.15;78.73;2;2;22;57816896;0;0
CRISTAL;0;2022;10;57816896202210;96.2;19.02;75.58;7056.38;0;2;5;73.2;16.52;75.62;0;0;13;57816896;0;0
CRISTAL;1;2022;11;57816896202211;52.2;20.99;70.63;7056.38;0;0;2;96.2;19.02;75.58;0;0;13;57816896;0;0
CRISTAL;2;2022;12;57816896202212;63.6;23.97;70.19;7056.38;1;0;0;52.2;20.99;70.63;1;1;14;57816896;0;0
CRUZEIRO;4;2017;1;5190726720171;194.8;25.37;77.69;9590.62;4;0;1;194.8;25.37;77.69;4;4;50;51907267;0;0
CRUZEIRO;1;2017;2;5190726720172;43.0;26.21;77.29;9590.62;4;4;0;194.8;25.37;77.69;4;4;50;51907267;0;0
CRUZEIRO;0;2017;3;5190726720173;162.2;23.32;78.28;9590.62;1;4;4;43.0;26.21;77.29;1;1;29;51907267;0;0
CRUZEIRO;1;2017;4;5190726720174;113.0;20.35;78.93;9590.62;0;1;4;162.2;23.32;78.28;0;0;28;51907267;0;0
CRUZEIRO;0;2017;5;5190726720175;179.8;18.44;86.78;9590.62;1;0;1;113.0;20.35;78.93;1;1;6;51907267;0;0
CRUZEIRO;0;2017;6;5190726720176;197.0;16.14;84.48;9590.62;0;1;0;179.8;18.44;86.78;0;0;10;51907267;0;0
CRUZEIRO;0;2017;7;5190726720177;17.0;16.8;75.65;9590.62;0;0;1;197.0;16.14;84.48;0;0;7;51907267;0;0
CRUZEIRO;1;2017;8;5190726720178;104.4;17.48;80.06;9590.62;0;0;0;17.0;16.8;75.65;0;0;4;51907267;0;0
CRUZEIRO;0;2017;9;5190726720179;166.4;20.31;81.49;9590.62;1;0;0;104.4;17.48;80.06;1;1;5;51907267;0;0
CRUZEIRO;0;2017;10;51907267201710;289.8;20.0;78.24;9590.62;0;1;0;166.4;20.31;81.49;0;0;5;51907267;0;0
CRUZEIRO;0;2017;11;51907267201711;136.0;20.72;73.89;9590.62;0;0;1;289.8;20.0;78.24;0;0;7;51907267;0;0
CRUZEIRO;0;2017;12;51907267201712;153.2;23.86;76.55;9590.62;0;0;0;136.0;20.72;73.89;0;0;11;51907267;0;0
CRUZEIRO;1;2018;1;5190726720181;149.8;24.55;77.28;9590.62;0;0;0;153.2;23.86;76.55;0;0;12;51907267;0;0
CRUZEIRO;1;2018;2;5190726720182;110.4;23.78;77.16;9590.62;1;0;0;149.8;24.55;77.28;1;1;17;51907267;0;0
CRUZEIRO;0;2018;3;5190726720183;116.6;22.99;79.94;9590.62;1;1;0;110.4;23.78;77.16;1;1;12;51907267;0;0
CRUZEIRO;0;2018;4;5190726720184;88.8;23.14;81.22;9590.62;0;1;1;116.6;22.99;79.94;0;0;9;51907267;0;0
CRUZEIRO;0;2018;5;5190726720185;91.8;18.05;82.33;9590.62;0;0;1;88.8;23.14;81.22;0;0;2;51907267;0;0
CRUZEIRO;0;2018;6;5190726720186;145.2;13.28;86.15;9590.62;0;0;0;91.8;18.05;82.33;0;0;7;51907267;0;0
CRUZEIRO;0;2018;7;5190726720187;167.6;14.52;87.67;9590.62;0;0;0;145.2;13.28;86.15;0;0;5;51907267;0;0
CRUZEIRO;0;2018;8;5190726720188;147.2;14.08;82.36;9590.62;0;0;0;167.6;14.52;87.67;0;0;0;51907267;0;0
CRUZEIRO;0;2018;9;5190726720189;147.0;19.11;83.8;9590.62;0;0;0;147.2;14.08;82.36;0;0;1;51907267;0;0
CRUZEIRO;1;2018;10;51907267201810;91.6;20.03;77.69;9590.62;0;0;0;147.0;19.11;83.8;0;0;4;51907267;0;0
CRUZEIRO;0;2018;11;51907267201811;129.2;22.58;74.61;9590.62;1;0;0;91.6;20.03;77.69;1;1;1;51907267;0;0
CRUZEIRO;0;2018;12;51907267201812;61.4;23.98;73.18;9590.62;0;1;0;129.2;22.58;74.61;0;0;3;51907267;0;0
CRUZEIRO;1;2019;1;5190726720191;117.6;26.66;77.85;9590.62;0;0;1;61.4;23.98;73.18;0;0;2;51907267;0;0
CRUZEIRO;0;2019;2;5190726720192;95.8;24.58;76.44;9590.62;1;0;0;117.6;26.66;77.85;1;1;3;51907267;0;0
CRUZEIRO;0;2019;3;5190726720193;80.2;22.99;78.65;9590.62;0;1;0;95.8;24.58;76.44;0;0;9;51907267;0;0
CRUZEIRO;1;2019;4;5190726720194;238.0;21.8;85.52;9590.62;0;0;1;80.2;22.99;78.65;0;0;15;51907267;0;0
CRUZEIRO;4;2019;5;5190726720195;250.6;19.06;90.15;9590.62;1;0;0;238.0;21.8;85.52;1;1;27;51907267;0;0
CRUZEIRO;0;2019;6;5190726720196;67.8;18.47;79.23;9590.62;4;1;0;250.6;19.06;90.15;4;4;51;51907267;0;0
CRUZEIRO;1;2019;7;5190726720197;134.2;13.65;80.61;9590.62;0;4;1;67.8;18.47;79.23;0;0;33;51907267;0;0
CRUZEIRO;1;2019;8;5190726720198;79.4;15.57;74.54;9590.62;1;0;4;134.2;13.65;80.61;1;1;13;51907267;0;0
CRUZEIRO;0;2019;9;5190726720199;90.8;16.91;76.06;9590.62;1;1;0;79.4;15.57;74.54;1;1;10;51907267;0;0
CRUZEIRO;0;2019;10;51907267201910;277.0;20.59;78.76;9590.62;0;1;1;90.8;16.91;76.06;0;0;7;51907267;0;0
CRUZEIRO;1;2019;11;51907267201911;91.2;22.24;73.57;9590.62;0;0;1;277.0;20.59;78.76;0;0;7;51907267;0;0
CRUZEIRO;3;2019;12;51907267201912;19.2;24.81;61.11;9590.62;1;0;0;91.2;22.24;73.57;1;1;6;51907267;0;0
CRUZEIRO;0;2020;1;5190726720201;81.6;25.32;70.41;9590.62;3;1;0;19.2;24.81;61.11;3;3;10;51907267;0;0
CRUZEIRO;1;2020;2;5190726720202;83.0;24.81;68.1;9590.62;0;3;1;81.6;25.32;70.41;0;0;27;51907267;0;0
CRUZEIRO;0;2020;3;5190726720203;23.4;24.48;71.13;9590.62;1;0;3;83.0;24.81;68.1;1;1;15;51907267;0;0
CRUZEIRO;0;2020;4;5190726720204;30.8;20.44;70.94;9590.62;0;1;0;23.4;24.48;71.13;0;0;11;51907267;0;0
CRUZEIRO;0;2020;5;5190726720205;132.2;16.83;74.98;9590.62;0;0;1;30.8;20.44;70.94;0;0;10;51907267;0;0
CRUZEIRO;0;2020;6;5190726720206;235.2;16.45;79.76;9590.62;0;0;0;132.2;16.83;74.98;0;0;3;51907267;0;0
CRUZEIRO;0;2020;7;5190726720207;262.0;13.73;78.43;9590.62;0;0;0;235.2;16.45;79.76;0;0;6;51907267;0;0
CRUZEIRO;0;2020;8;5190726720208;78.4;16.1;75.38;9590.62;0;0;0;262.0;13.73;78.43;0;0;2;51907267;0;0
CRUZEIRO;0;2020;9;5190726720209;230.2;16.87;81.81;9590.62;0;0;0;78.4;16.1;75.38;0;0;0;51907267;0;0
CRUZEIRO;0;2020;10;51907267202010;97.0;19.36;76.87;9590.62;0;0;0;230.2;16.87;81.81;0;0;0;51907267;0;0
CRUZEIRO;0;2020;11;51907267202011;52.4;21.7;72.57;9590.62;0;0;0;97.0;19.36;76.87;0;0;0;51907267;0;0
CRUZEIRO;0;2020;12;51907267202012;104.4;23.86;71.45;9590.62;0;0;0;52.4;21.7;72.57;0;0;1;51907267;0;0
CRUZEIRO;0;2021;1;5190726720211;129.0;24.93;70.98;9590.62;0;0;0;104.4;23.86;71.45;0;0;3;51907267;0;0
CRUZEIRO;1;2021;2;5190726720212;30.2;24.56;72.08;9590.62;0;0;0;129.0;24.93;70.98;0;0;3;51907267;0;0
CRUZEIRO;1;2021;3;5190726720213;79.2;23.69;77.53;9590.62;1;0;0;30.2;24.56;72.08;1;1;4;51907267;0;0
CRUZEIRO;2;2021;4;5190726720214;27.0;21.77;71.68;9590.62;1;1;0;79.2;23.69;77.53;1;1;1;51907267;0;0
CRUZEIRO;0;2021;5;5190726720215;164.8;15.51;76.38;9590.62;2;1;1;27.0;21.77;71.68;2;2;34;51907267;0;0
CRUZEIRO;0;2021;6;5190726720216;173.2;14.38;81.87;9590.62;0;2;1;164.8;15.51;76.38;0;0;20;51907267;0;0
CRUZEIRO;0;2021;7;5190726720217;46.6;13.59;77.22;9590.62;0;0;2;173.2;14.38;81.87;0;0;2;51907267;0;0
CRUZEIRO;0;2021;8;5190726720218;135.0;16.54;80.21;9590.62;0;0;0;46.6;13.59;77.22;0;0;4;51907267;0;0
CRUZEIRO;0;2021;9;5190726720219;202.2;18.21;79.4;9590.62;0;0;0;135.0;16.54;80.21;0;0;0;51907267;0;0
CRUZEIRO;0;2021;10;51907267202110;60.4;19.68;71.96;9590.62;0;0;0;202.2;18.21;79.4;0;0;1;51907267;0;0
CRUZEIRO;1;2021;11;51907267202111;85.0;21.9;69.75;9590.62;0;0;0;60.4;19.68;71.96;0;0;3;51907267;0;0
CRUZEIRO;0;2021;12;51907267202112;88.4;23.12;72.17;9590.62;1;0;0;85.0;21.9;69.75;1;1;3;51907267;0;0
CRUZEIRO;1;2022;1;5190726720221;195.2;26.21;71.14;9590.62;0;1;0;88.4;23.12;72.17;0;0;3;51907267;0;0
CRUZEIRO;2;2022;2;5190726720222;29.0;25.2;71.01;9590.62;1;0;1;195.2;26.21;71.14;1;1;5;51907267;0;0
CRUZEIRO;32;2022;3;5190726720223;184.8;22.67;76.84;9590.62;2;1;0;29.0;25.2;71.01;2;2;16;51907267;0;0
CRUZEIRO;72;2022;4;5190726720224;116.2;19.8;79.07;9590.62;32;2;1;184.8;22.67;76.84;32;32;516;51907267;0;0
CRUZEIRO;24;2022;5;5190726720225;153.8;15.64;84.43;9590.62;72;32;2;116.2;19.8;79.07;72;72;1193;51907267;0;0
CRUZEIRO;8;2022;6;5190726720226;99.0;13.1;83.77;9590.62;24;72;32;153.8;15.64;84.43;24;24;456;51907267;0;0
CRUZEIRO;5;2022;7;5190726720227;150.2;16.35;83.82;9590.62;8;24;72;99.0;13.1;83.77;8;8;94;51907267;0;0
CRUZEIRO;4;2022;8;5190726720228;103.6;15.15;78.73;9590.62;5;8;24;150.2;16.35;83.82;5;5;79;51907267;0;0
CRUZEIRO;3;2022;9;5190726720229;73.2;16.52;75.62;9590.62;4;5;8;103.6;15.15;78.73;4;4;27;51907267;0;0
CRUZEIRO;1;2022;10;51907267202210;96.2;19.02;75.58;9590.62;3;4;5;73.2;16.52;75.62;3;3;11;51907267;0;0
CRUZEIRO;0;2022;11;51907267202211;52.2;20.99;70.63;9590.62;1;3;4;96.2;19.02;75.58;1;1;11;51907267;0;0
CRUZEIRO;2;2022;12;51907267202212;63.6;23.97;70.19;9590.62;0;1;3;52.2;20.99;70.63;0;0;23;51907267;0;0
EIXO BALTAZAR;2;2017;1;7336141420171;194.8;25.37;77.69;8375.15;2;2;2;194.8;25.37;77.69;2;2;42;73361414;0;0
EIXO BALTAZAR;1;2017;2;7336141420172;43.0;26.21;77.29;8375.15;2;2;2;194.8;25.37;77.69;2;2;42;73361414;0;0
EIXO BALTAZAR;2;2017;3;7336141420173;162.2;23.32;78.28;8375.15;1;2;2;43.0;26.21;77.29;1;1;15;73361414;0;0
EIXO BALTAZAR;3;2017;4;7336141420174;113.0;20.35;78.93;8375.15;2;1;2;162.2;23.32;78.28;2;2;10;73361414;0;0
EIXO BALTAZAR;0;2017;5;7336141420175;179.8;18.44;86.78;8375.15;3;2;1;113.0;20.35;78.93;3;3;14;73361414;0;0
EIXO BALTAZAR;0;2017;6;7336141420176;197.0;16.14;84.48;8375.15;0;3;2;179.8;18.44;86.78;0;0;9;73361414;0;0
EIXO BALTAZAR;1;2017;7;7336141420177;17.0;16.8;75.65;8375.15;0;0;3;197.0;16.14;84.48;0;0;2;73361414;0;0
EIXO BALTAZAR;0;2017;8;7336141420178;104.4;17.48;80.06;8375.15;1;0;0;17.0;16.8;75.65;1;1;1;73361414;0;0
EIXO BALTAZAR;3;2017;9;7336141420179;166.4;20.31;81.49;8375.15;0;1;0;104.4;17.48;80.06;0;0;1;73361414;0;0
EIXO BALTAZAR;1;2017;10;73361414201710;289.8;20.0;78.24;8375.15;3;0;1;166.4;20.31;81.49;3;3;9;73361414;0;0
EIXO BALTAZAR;2;2017;11;73361414201711;136.0;20.72;73.89;8375.15;1;3;0;289.8;20.0;78.24;1;1;7;73361414;0;0
EIXO BALTAZAR;4;2017;12;73361414201712;153.2;23.86;76.55;8375.15;2;1;3;136.0;20.72;73.89;2;2;12;73361414;0;0
EIXO BALTAZAR;1;2018;1;7336141420181;149.8;24.55;77.28;8375.15;4;2;1;153.2;23.86;76.55;4;4;9;73361414;0;0
EIXO BALTAZAR;1;2018;2;7336141420182;110.4;23.78;77.16;8375.15;1;4;2;149.8;24.55;77.28;1;1;16;73361414;0;0
EIXO BALTAZAR;1;2018;3;7336141420183;116.6;22.99;79.94;8375.15;1;1;4;110.4;23.78;77.16;1;1;11;73361414;0;0
EIXO BALTAZAR;0;2018;4;7336141420184;88.8;23.14;81.22;8375.15;1;1;1;116.6;22.99;79.94;1;1;6;73361414;0;0
EIXO BALTAZAR;0;2018;5;7336141420185;91.8;18.05;82.33;8375.15;0;1;1;88.8;23.14;81.22;0;0;1;73361414;0;0
EIXO BALTAZAR;0;2018;6;7336141420186;145.2;13.28;86.15;8375.15;0;0;1;91.8;18.05;82.33;0;0;3;73361414;0;0
EIXO BALTAZAR;2;2018;7;7336141420187;167.6;14.52;87.67;8375.15;0;0;0;145.2;13.28;86.15;0;0;3;73361414;0;0
EIXO BALTAZAR;0;2018;8;7336141420188;147.2;14.08;82.36;8375.15;2;0;0;167.6;14.52;87.67;2;2;3;73361414;0;0
EIXO BALTAZAR;0;2018;9;7336141420189;147.0;19.11;83.8;8375.15;0;2;0;147.2;14.08;82.36;0;0;6;73361414;0;0
EIXO BALTAZAR;1;2018;10;73361414201810;91.6;20.03;77.69;8375.15;0;0;2;147.0;19.11;83.8;0;0;0;73361414;0;0
EIXO BALTAZAR;0;2018;11;73361414201811;129.2;22.58;74.61;8375.15;1;0;0;91.6;20.03;77.69;1;1;5;73361414;0;0
EIXO BALTAZAR;0;2018;12;73361414201812;61.4;23.98;73.18;8375.15;0;1;0;129.2;22.58;74.61;0;0;6;73361414;0;0
EIXO BALTAZAR;2;2019;1;7336141420191;117.6;26.66;77.85;8375.15;0;0;1;61.4;23.98;73.18;0;0;0;73361414;0;0
EIXO BALTAZAR;0;2019;2;7336141420192;95.8;24.58;76.44;8375.15;2;0;0;117.6;26.66;77.85;2;2;5;73361414;0;0
EIXO BALTAZAR;3;2019;3;7336141420193;80.2;22.99;78.65;8375.15;0;2;0;95.8;24.58;76.44;0;0;9;73361414;0;0
EIXO BALTAZAR;18;2019;4;7336141420194;238.0;21.8;85.52;8375.15;3;0;2;80.2;22.99;78.65;3;3;63;73361414;0;0
EIXO BALTAZAR;36;2019;5;7336141420195;250.6;19.06;90.15;8375.15;18;3;0;238.0;21.8;85.52;18;18;234;73361414;0;0
EIXO BALTAZAR;16;2019;6;7336141420196;67.8;18.47;79.23;8375.15;36;18;3;250.6;19.06;90.15;36;36;329;73361414;0;0
EIXO BALTAZAR;3;2019;7;7336141420197;134.2;13.65;80.61;8375.15;16;36;18;67.8;18.47;79.23;16;16;143;73361414;0;0
EIXO BALTAZAR;1;2019;8;7336141420198;79.4;15.57;74.54;8375.15;3;16;36;134.2;13.65;80.61;3;3;39;73361414;0;0
EIXO BALTAZAR;2;2019;9;7336141420199;90.8;16.91;76.06;8375.15;1;3;16;79.4;15.57;74.54;1;1;16;73361414;0;0
EIXO BALTAZAR;1;2019;10;73361414201910;277.0;20.59;78.76;8375.15;2;1;3;90.8;16.91;76.06;2;2;7;73361414;0;0
EIXO BALTAZAR;0;2019;11;73361414201911;91.2;22.24;73.57;8375.15;1;2;1;277.0;20.59;78.76;1;1;7;73361414;0;0
EIXO BALTAZAR;0;2019;12;73361414201912;19.2;24.81;61.11;8375.15;0;1;2;91.2;22.24;73.57;0;0;11;73361414;0;0
EIXO BALTAZAR;1;2020;1;7336141420201;81.6;25.32;70.41;8375.15;0;0;1;19.2;24.81;61.11;0;0;13;73361414;0;0
EIXO BALTAZAR;5;2020;2;7336141420202;83.0;24.81;68.1;8375.15;1;0;0;81.6;25.32;70.41;1;1;14;73361414;0;0
EIXO BALTAZAR;0;2020;3;7336141420203;23.4;24.48;71.13;8375.15;5;1;0;83.0;24.81;68.1;5;5;18;73361414;0;0
EIXO BALTAZAR;0;2020;4;7336141420204;30.8;20.44;70.94;8375.15;0;5;1;23.4;24.48;71.13;0;0;7;73361414;0;0
EIXO BALTAZAR;1;2020;5;7336141420205;132.2;16.83;74.98;8375.15;0;0;5;30.8;20.44;70.94;0;0;4;73361414;0;0
EIXO BALTAZAR;2;2020;6;7336141420206;235.2;16.45;79.76;8375.15;1;0;0;132.2;16.83;74.98;1;1;3;73361414;0;0
EIXO BALTAZAR;1;2020;7;7336141420207;262.0;13.73;78.43;8375.15;2;1;0;235.2;16.45;79.76;2;2;0;73361414;0;0
EIXO BALTAZAR;0;2020;8;7336141420208;78.4;16.1;75.38;8375.15;1;2;1;262.0;13.73;78.43;1;1;0;73361414;0;0
EIXO BALTAZAR;1;2020;9;7336141420209;230.2;16.87;81.81;8375.15;0;1;2;78.4;16.1;75.38;0;0;0;73361414;0;0
EIXO BALTAZAR;0;2020;10;73361414202010;97.0;19.36;76.87;8375.15;1;0;1;230.2;16.87;81.81;1;1;1;73361414;0;0
EIXO BALTAZAR;1;2020;11;73361414202011;52.4;21.7;72.57;8375.15;0;1;0;97.0;19.36;76.87;0;0;2;73361414;0;0
EIXO BALTAZAR;0;2020;12;73361414202012;104.4;23.86;71.45;8375.15;1;0;1;52.4;21.7;72.57;1;1;3;73361414;0;0
EIXO BALTAZAR;1;2021;1;7336141420211;129.0;24.93;70.98;8375.15;0;1;0;104.4;23.86;71.45;0;0;0;73361414;0;0
EIXO BALTAZAR;0;2021;2;7336141420212;30.2;24.56;72.08;8375.15;1;0;1;129.0;24.93;70.98;1;1;1;73361414;0;0
EIXO BALTAZAR;1;2021;3;7336141420213;79.2;23.69;77.53;8375.15;0;1;0;30.2;24.56;72.08;0;0;1;73361414;0;0
EIXO BALTAZAR;1;2021;4;7336141420214;27.0;21.77;71.68;8375.15;1;0;1;79.2;23.69;77.53;1;1;5;73361414;0;0
EIXO BALTAZAR;3;2021;5;7336141420215;164.8;15.51;76.38;8375.15;1;1;0;27.0;21.77;71.68;1;1;2;73361414;0;0
EIXO BALTAZAR;1;2021;6;7336141420216;173.2;14.38;81.87;8375.15;3;1;1;164.8;15.51;76.38;3;3;8;73361414;0;0
EIXO BALTAZAR;0;2021;7;7336141420217;46.6;13.59;77.22;8375.15;1;3;1;173.2;14.38;81.87;1;1;2;73361414;0;0
EIXO BALTAZAR;0;2021;8;7336141420218;135.0;16.54;80.21;8375.15;0;1;3;46.6;13.59;77.22;0;0;1;73361414;0;0
EIXO BALTAZAR;0;2021;9;7336141420219;202.2;18.21;79.4;8375.15;0;0;1;135.0;16.54;80.21;0;0;1;73361414;0;0
EIXO BALTAZAR;1;2021;10;73361414202110;60.4;19.68;71.96;8375.15;0;0;0;202.2;18.21;79.4;0;0;1;73361414;0;0
EIXO BALTAZAR;1;2021;11;73361414202111;85.0;21.9;69.75;8375.15;1;0;0;60.4;19.68;71.96;1;1;0;73361414;0;0
EIXO BALTAZAR;2;2021;12;73361414202112;88.4;23.12;72.17;8375.15;1;1;0;85.0;21.9;69.75;1;1;3;73361414;0;0
EIXO BALTAZAR;2;2022;1;7336141420221;195.2;26.21;71.14;8375.15;2;1;1;88.4;23.12;72.17;2;2;3;73361414;0;0
EIXO BALTAZAR;2;2022;2;7336141420222;29.0;25.2;71.01;8375.15;2;2;1;195.2;26.21;71.14;2;2;3;73361414;0;0
EIXO BALTAZAR;34;2022;3;7336141420223;184.8;22.67;76.84;8375.15;2;2;2;29.0;25.2;71.01;2;2;24;73361414;0;0
EIXO BALTAZAR;145;2022;4;7336141420224;116.2;19.8;79.07;8375.15;34;2;2;184.8;22.67;76.84;34;34;849;73361414;0;0
EIXO BALTAZAR;94;2022;5;7336141420225;153.8;15.64;84.43;8375.15;145;34;2;116.2;19.8;79.07;145;145;1607;73361414;0;0
EIXO BALTAZAR;12;2022;6;7336141420226;99.0;13.1;83.77;8375.15;94;145;34;153.8;15.64;84.43;94;94;534;73361414;0;0
EIXO BALTAZAR;10;2022;7;7336141420227;150.2;16.35;83.82;8375.15;12;94;145;99.0;13.1;83.77;12;12;110;73361414;0;0
EIXO BALTAZAR;0;2022;8;7336141420228;103.6;15.15;78.73;8375.15;10;12;94;150.2;16.35;83.82;10;10;78;73361414;0;0
EIXO BALTAZAR;0;2022;9;7336141420229;73.2;16.52;75.62;8375.15;0;10;12;103.6;15.15;78.73;0;0;16;73361414;0;0
EIXO BALTAZAR;2;2022;10;73361414202210;96.2;19.02;75.58;8375.15;0;0;10;73.2;16.52;75.62;0;0;10;73361414;0;0
EIXO BALTAZAR;2;2022;11;73361414202211;52.2;20.99;70.63;8375.15;2;0;0;96.2;19.02;75.58;2;2;7;73361414;0;0
EIXO BALTAZAR;3;2022;12;73361414202212;63.6;23.97;70.19;8375.15;2;2;0;52.2;20.99;70.63;2;2;15;73361414;0;0
EXTREMO SUL;4;2017;1;4606309520171;194.8;25.37;77.69;300.6;4;6;2;194.8;25.37;77.69;4;4;14;46063095;0;0
EXTREMO SUL;1;2017;2;4606309520172;43.0;26.21;77.29;300.6;4;4;6;194.8;25.37;77.69;4;4;14;46063095;0;0
EXTREMO SUL;2;2017;3;4606309520173;162.2;23.32;78.28;300.6;1;4;4;43.0;26.21;77.29;1;1;6;46063095;0;0
EXTREMO SUL;0;2017;4;4606309520174;113.0;20.35;78.93;300.6;2;1;4;162.2;23.32;78.28;2;2;8;46063095;0;0
EXTREMO SUL;1;2017;5;4606309520175;179.8;18.44;86.78;300.6;0;2;1;113.0;20.35;78.93;0;0;7;46063095;0;0
EXTREMO SUL;0;2017;6;4606309520176;197.0;16.14;84.48;300.6;1;0;2;179.8;18.44;86.78;1;1;6;46063095;0;0
EXTREMO SUL;1;2017;7;4606309520177;17.0;16.8;75.65;300.6;0;1;0;197.0;16.14;84.48;0;0;1;46063095;0;0
EXTREMO SUL;1;2017;8;4606309520178;104.4;17.48;80.06;300.6;1;0;1;17.0;16.8;75.65;1;1;1;46063095;0;0
EXTREMO SUL;0;2017;9;4606309520179;166.4;20.31;81.49;300.6;1;1;0;104.4;17.48;80.06;1;1;1;46063095;0;0
EXTREMO SUL;1;2017;10;46063095201710;289.8;20.0;78.24;300.6;0;1;1;166.4;20.31;81.49;0;0;0;46063095;0;0
EXTREMO SUL;0;2017;11;46063095201711;136.0;20.72;73.89;300.6;1;0;1;289.8;20.0;78.24;1;1;1;46063095;0;0
EXTREMO SUL;0;2017;12;46063095201712;153.2;23.86;76.55;300.6;0;1;0;136.0;20.72;73.89;0;0;2;46063095;0;0
EXTREMO SUL;0;2018;1;4606309520181;149.8;24.55;77.28;300.6;0;0;1;153.2;23.86;76.55;0;0;2;46063095;0;0
EXTREMO SUL;0;2018;2;4606309520182;110.4;23.78;77.16;300.6;0;0;0;149.8;24.55;77.28;0;0;3;46063095;0;0
EXTREMO SUL;0;2018;3;4606309520183;116.6;22.99;79.94;300.6;0;0;0;110.4;23.78;77.16;0;0;2;46063095;0;0
EXTREMO SUL;0;2018;4;4606309520184;88.8;23.14;81.22;300.6;0;0;0;116.6;22.99;79.94;0;0;2;46063095;0;0
EXTREMO SUL;0;2018;5;4606309520185;91.8;18.05;82.33;300.6;0;0;0;88.8;23.14;81.22;0;0;4;46063095;0;0
EXTREMO SUL;0;2018;6;4606309520186;145.2;13.28;86.15;300.6;0;0;0;91.8;18.05;82.33;0;0;1;46063095;0;0
EXTREMO SUL;0;2018;7;4606309520187;167.6;14.52;87.67;300.6;0;0;0;145.2;13.28;86.15;0;0;0;46063095;0;0
EXTREMO SUL;0;2018;8;4606309520188;147.2;14.08;82.36;300.6;0;0;0;167.6;14.52;87.67;0;0;0;46063095;0;0
EXTREMO SUL;1;2018;9;4606309520189;147.0;19.11;83.8;300.6;0;0;0;147.2;14.08;82.36;0;0;0;46063095;0;0
EXTREMO SUL;0;2018;10;46063095201810;91.6;20.03;77.69;300.6;1;0;0;147.0;19.11;83.8;1;1;1;46063095;0;0
EXTREMO SUL;0;2018;11;46063095201811;129.2;22.58;74.61;300.6;0;1;0;91.6;20.03;77.69;0;0;3;46063095;0;0
EXTREMO SUL;1;2018;12;46063095201812;61.4;23.98;73.18;300.6;0;0;1;129.2;22.58;74.61;0;0;0;46063095;0;0
EXTREMO SUL;0;2019;1;4606309520191;117.6;26.66;77.85;300.6;1;0;0;61.4;23.98;73.18;1;1;0;46063095;0;0
EXTREMO SUL;0;2019;2;4606309520192;95.8;24.58;76.44;300.6;0;1;0;117.6;26.66;77.85;0;0;1;46063095;0;0
EXTREMO SUL;1;2019;3;4606309520193;80.2;22.99;78.65;300.6;0;0;1;95.8;24.58;76.44;0;0;3;46063095;0;0
EXTREMO SUL;2;2019;4;4606309520194;238.0;21.8;85.52;300.6;1;0;0;80.2;22.99;78.65;1;1;1;46063095;0;0
EXTREMO SUL;0;2019;5;4606309520195;250.6;19.06;90.15;300.6;2;1;0;238.0;21.8;85.52;2;2;6;46063095;0;0
EXTREMO SUL;2;2019;6;4606309520196;67.8;18.47;79.23;300.6;0;2;1;250.6;19.06;90.15;0;0;8;46063095;0;0
EXTREMO SUL;1;2019;7;4606309520197;134.2;13.65;80.61;300.6;2;0;2;67.8;18.47;79.23;2;2;7;46063095;0;0
