nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
Ipanema;1.0;2016;10;4875553413398858250201610;30.0;23.0;6.0;14.395.921.099.549.400;1.0;0.0;0.0;22.0;60.0;77.0;4875553413398858250
Ipanema;1.0;2016;11;4875553413398858250201611;144.0;24.0;7.0;14.395.921.099.549.400;1.0;1.0;0.0;23.0;30.0;79.0;4875553413398858250
Ipanema;2.0;2016;12;4875553413398858250201612;63.0;26.0;5.0;14.395.921.099.549.400;1.0;1.0;1.0;24.0;144.0;79.0;4875553413398858250
Jardim Carioca;2.0;2016;1;54296712516975980320161;182.0;25.0;9.0;15.925.650.484.239.000;3.0;0.0;4.0;26.0;91.0;78.0;542967125169759803
Jardim Carioca;0.0;2016;2;54296712516975980320162;258.0;27.0;4.0;15.925.650.484.239.000;2.0;3.0;0.0;25.0;182.0;83.0;542967125169759803
Jardim Carioca;3.0;2016;3;54296712516975980320163;190.0;27.0;2.0;15.925.650.484.239.000;0.0;2.0;3.0;27.0;258.0;76.0;542967125169759803
Jardim Carioca;2.0;2016;4;54296712516975980320164;6.0;26.0;1.0;15.925.650.484.239.000;3.0;0.0;2.0;27.0;190.0;79.0;542967125169759803
Jardim Carioca;4.0;2016;5;54296712516975980320165;63.0;23.0;2.0;15.925.650.484.239.000;2.0;3.0;0.0;26.0;6.0;75.0;542967125169759803
Jardim Carioca;1.0;2016;6;54296712516975980320166;87.0;20.0;3.0;15.925.650.484.239.000;4.0;2.0;3.0;23.0;63.0;77.0;542967125169759803
Jardim Carioca;0.0;2016;7;54296712516975980320167;8.0;22.0;4.0;15.925.650.484.239.000;1.0;4.0;2.0;20.0;87.0;78.0;542967125169759803
Jardim Carioca;0.0;2016;8;54296712516975980320168;62.0;22.0;0.0;15.925.650.484.239.000;0.0;1.0;4.0;22.0;8.0;71.0;542967125169759803
Jardim Carioca;0.0;2016;9;54296712516975980320169;60.0;22.0;3.0;15.925.650.484.239.000;0.0;0.0;1.0;22.0;62.0;73.0;542967125169759803
Jardim Carioca;0.0;2016;10;542967125169759803201610;30.0;23.0;2.0;15.925.650.484.239.000;0.0;0.0;0.0;22.0;60.0;77.0;542967125169759803
Jardim Carioca;0.0;2016;11;542967125169759803201611;144.0;24.0;0.0;15.925.650.484.239.000;0.0;0.0;0.0;23.0;30.0;79.0;542967125169759803
Jardim Carioca;1.0;2016;12;542967125169759803201612;63.0;26.0;3.0;15.925.650.484.239.000;0.0;0.0;0.0;24.0;144.0;79.0;542967125169759803
Jardim Guanabara;11.0;2016;1;-6,64869E+23;182.0;25.0;9.0;10.439.909.853.707.200;3.0;2.0;0.0;26.0;91.0;78.0;-6,64869E+18
Jardim Guanabara;3.0;2016;2;-6,64869E+23;258.0;27.0;6.0;10.439.909.853.707.200;11.0;3.0;2.0;25.0;182.0;83.0;-6,64869E+18
Jardim Guanabara;2.0;2016;3;-6,64869E+23;190.0;27.0;4.0;10.439.909.853.707.200;3.0;11.0;3.0;27.0;258.0;76.0;-6,64869E+18
Jardim Guanabara;3.0;2016;4;-6,64869E+23;6.0;26.0;0.0;10.439.909.853.707.200;2.0;3.0;11.0;27.0;190.0;79.0;-6,64869E+18
Jardim Guanabara;0.0;2016;5;-6,64869E+23;63.0;23.0;1.0;10.439.909.853.707.200;3.0;2.0;3.0;26.0;6.0;75.0;-6,64869E+18
Jardim Guanabara;1.0;2016;6;-6,64869E+23;87.0;20.0;1.0;10.439.909.853.707.200;0.0;3.0;2.0;23.0;63.0;77.0;-6,64869E+18
Jardim Guanabara;0.0;2016;7;-6,64869E+23;8.0;22.0;0.0;10.439.909.853.707.200;1.0;0.0;3.0;20.0;87.0;78.0;-6,64869E+18
Jardim Guanabara;1.0;2016;8;-6,64869E+23;62.0;22.0;2.0;10.439.909.853.707.200;0.0;1.0;0.0;22.0;8.0;71.0;-6,64869E+18
Jardim Guanabara;0.0;2016;9;-6,64869E+23;60.0;22.0;3.0;10.439.909.853.707.200;1.0;0.0;1.0;22.0;62.0;73.0;-6,64869E+18
Jardim Guanabara;0.0;2016;10;-6,64869E+24;30.0;23.0;11.0;10.439.909.853.707.200;0.0;1.0;0.0;22.0;60.0;77.0;-6,64869E+18
Jardim Guanabara;0.0;2016;11;-6,64869E+24;144.0;24.0;3.0;10.439.909.853.707.200;0.0;0.0;1.0;23.0;30.0;79.0;-6,64869E+18
Jardim Guanabara;0.0;2016;12;-6,64869E+24;63.0;26.0;2.0;10.439.909.853.707.200;0.0;0.0;0.0;24.0;144.0;79.0;-6,64869E+18
JoÃ¡;1.0;2016;1;271324904549728382320161;182.0;25.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;26.0;91.0;78.0;2713249045497283823
JoÃ¡;0.0;2016;2;271324904549728382320162;258.0;27.0;0.0;5.029.898.798.603.300;1.0;0.0;0.0;25.0;182.0;83.0;2713249045497283823
JoÃ¡;0.0;2016;3;271324904549728382320163;190.0;27.0;0.0;5.029.898.798.603.300;0.0;1.0;0.0;27.0;258.0;76.0;2713249045497283823
JoÃ¡;0.0;2016;4;271324904549728382320164;6.0;26.0;0.0;5.029.898.798.603.300;0.0;0.0;1.0;27.0;190.0;79.0;2713249045497283823
JoÃ¡;0.0;2016;5;271324904549728382320165;63.0;23.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;26.0;6.0;75.0;2713249045497283823
JoÃ¡;0.0;2016;6;271324904549728382320166;87.0;20.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;23.0;63.0;77.0;2713249045497283823
JoÃ¡;0.0;2016;7;271324904549728382320167;8.0;22.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;20.0;87.0;78.0;2713249045497283823
JoÃ¡;0.0;2016;8;271324904549728382320168;62.0;22.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;22.0;8.0;71.0;2713249045497283823
JoÃ¡;0.0;2016;9;271324904549728382320169;60.0;22.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;22.0;62.0;73.0;2713249045497283823
JoÃ¡;0.0;2016;10;2713249045497283823201610;30.0;23.0;1.0;5.029.898.798.603.300;0.0;0.0;0.0;22.0;60.0;77.0;2713249045497283823
JoÃ¡;0.0;2016;11;2713249045497283823201611;144.0;24.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;23.0;30.0;79.0;2713249045497283823
JoÃ¡;0.0;2016;12;2713249045497283823201612;63.0;26.0;0.0;5.029.898.798.603.300;0.0;0.0;0.0;24.0;144.0;79.0;2713249045497283823
Leblon;11.0;2016;1;-3,28599E+23;182.0;25.0;12.0;22.218.994.008.638.700;5.0;5.0;0.0;26.0;91.0;78.0;-3,28599E+18
Leblon;9.0;2016;2;-3,28599E+23;258.0;27.0;15.0;22.218.994.008.638.700;11.0;5.0;5.0;25.0;182.0;83.0;-3,28599E+18
Leblon;3.0;2016;3;-3,28599E+23;190.0;27.0;5.0;22.218.994.008.638.700;9.0;11.0;5.0;27.0;258.0;76.0;-3,28599E+18
Leblon;2.0;2016;4;-3,28599E+23;6.0;26.0;3.0;22.218.994.008.638.700;3.0;9.0;11.0;27.0;190.0;79.0;-3,28599E+18
Leblon;5.0;2016;5;-3,28599E+23;63.0;23.0;1.0;22.218.994.008.638.700;2.0;3.0;9.0;26.0;6.0;75.0;-3,28599E+18
Leblon;2.0;2016;6;-3,28599E+23;87.0;20.0;0.0;22.218.994.008.638.700;5.0;2.0;3.0;23.0;63.0;77.0;-3,28599E+18
Leblon;1.0;2016;7;-3,28599E+23;8.0;22.0;0.0;22.218.994.008.638.700;2.0;5.0;2.0;20.0;87.0;78.0;-3,28599E+18
Leblon;0.0;2016;8;-3,28599E+23;62.0;22.0;5.0;22.218.994.008.638.700;1.0;2.0;5.0;22.0;8.0;71.0;-3,28599E+18
Leblon;0.0;2016;9;-3,28599E+23;60.0;22.0;5.0;22.218.994.008.638.700;0.0;1.0;2.0;22.0;62.0;73.0;-3,28599E+18
Leblon;0.0;2016;10;-3,28599E+24;30.0;23.0;11.0;22.218.994.008.638.700;0.0;0.0;1.0;22.0;60.0;77.0;-3,28599E+18
Leblon;0.0;2016;11;-3,28599E+24;144.0;24.0;9.0;22.218.994.008.638.700;0.0;0.0;0.0;23.0;30.0;79.0;-3,28599E+18
Leblon;0.0;2016;12;-3,28599E+24;63.0;26.0;3.0;22.218.994.008.638.700;0.0;0.0;0.0;24.0;144.0;79.0;-3,28599E+18
Leme;1.0;2016;1;446508563071495250620161;182.0;25.0;9.0;15.734.917.110.110.500;2.0;6.0;8.0;26.0;91.0;78.0;4465085630714952506
Leme;11.0;2016;2;446508563071495250620162;258.0;27.0;9.0;15.734.917.110.110.500;1.0;2.0;6.0;25.0;182.0;83.0;4465085630714952506
Leme;2.0;2016;3;446508563071495250620163;190.0;27.0;6.0;15.734.917.110.110.500;11.0;1.0;2.0;27.0;258.0;76.0;4465085630714952506
Leme;3.0;2016;4;446508563071495250620164;6.0;26.0;2.0;15.734.917.110.110.500;2.0;11.0;1.0;27.0;190.0;79.0;4465085630714952506
Leme;12.0;2016;5;446508563071495250620165;63.0;23.0;2.0;15.734.917.110.110.500;3.0;2.0;11.0;26.0;6.0;75.0;4465085630714952506
Leme;1.0;2016;6;446508563071495250620166;87.0;20.0;3.0;15.734.917.110.110.500;12.0;3.0;2.0;23.0;63.0;77.0;4465085630714952506
Leme;0.0;2016;7;446508563071495250620167;8.0;22.0;8.0;15.734.917.110.110.500;1.0;12.0;3.0;20.0;87.0;78.0;4465085630714952506
Leme;0.0;2016;8;446508563071495250620168;62.0;22.0;6.0;15.734.917.110.110.500;0.0;1.0;12.0;22.0;8.0;71.0;4465085630714952506
Leme;0.0;2016;9;446508563071495250620169;60.0;22.0;2.0;15.734.917.110.110.500;0.0;0.0;1.0;22.0;62.0;73.0;4465085630714952506
Leme;0.0;2016;10;4465085630714952506201610;30.0;23.0;1.0;15.734.917.110.110.500;0.0;0.0;0.0;22.0;60.0;77.0;4465085630714952506
Leme;0.0;2016;11;4465085630714952506201611;144.0;24.0;11.0;15.734.917.110.110.500;0.0;0.0;0.0;23.0;30.0;79.0;4465085630714952506
Leme;1.0;2016;12;4465085630714952506201612;63.0;26.0;2.0;15.734.917.110.110.500;0.0;0.0;0.0;24.0;144.0;79.0;4465085630714952506
MarÃ©;2.0;2016;1;631215133265113431820161;182.0;25.0;6.0;3.158.523.004.122.930;2.0;1.0;1.0;26.0;91.0;78.0;6312151332651134318
MarÃ©;0.0;2016;2;631215133265113431820162;258.0;27.0;7.0;3.158.523.004.122.930;2.0;2.0;1.0;25.0;182.0;83.0;6312151332651134318
MarÃ©;6.0;2016;3;631215133265113431820163;190.0;27.0;3.0;3.158.523.004.122.930;0.0;2.0;2.0;27.0;258.0;76.0;6312151332651134318
MarÃ©;20.0;2016;4;631215133265113431820164;6.0;26.0;1.0;3.158.523.004.122.930;6.0;0.0;2.0;27.0;190.0;79.0;6312151332651134318
MarÃ©;8.0;2016;5;631215133265113431820165;63.0;23.0;2.0;3.158.523.004.122.930;20.0;6.0;0.0;26.0;6.0;75.0;6312151332651134318
MarÃ©;1.0;2016;6;631215133265113431820166;87.0;20.0;2.0;3.158.523.004.122.930;8.0;20.0;6.0;23.0;63.0;77.0;6312151332651134318
MarÃ©;5.0;2016;7;631215133265113431820167;8.0;22.0;1.0;3.158.523.004.122.930;1.0;8.0;20.0;20.0;87.0;78.0;6312151332651134318
MarÃ©;2.0;2016;8;631215133265113431820168;62.0;22.0;1.0;3.158.523.004.122.930;5.0;1.0;8.0;22.0;8.0;71.0;6312151332651134318
MarÃ©;1.0;2016;9;631215133265113431820169;60.0;22.0;2.0;3.158.523.004.122.930;2.0;5.0;1.0;22.0;62.0;73.0;6312151332651134318
MarÃ©;1.0;2016;10;6312151332651134318201610;30.0;23.0;2.0;3.158.523.004.122.930;1.0;2.0;5.0;22.0;60.0;77.0;6312151332651134318
MarÃ©;0.0;2016;11;6312151332651134318201611;144.0;24.0;0.0;3.158.523.004.122.930;1.0;1.0;2.0;23.0;30.0;79.0;6312151332651134318
MarÃ©;1.0;2016;12;6312151332651134318201612;63.0;26.0;6.0;3.158.523.004.122.930;0.0;1.0;1.0;24.0;144.0;79.0;6312151332651134318
MonerÃ³;3.0;2016;1;-6,75203E+23;182.0;25.0;0.0;12.924.633.115.635.800;0.0;0.0;0.0;26.0;91.0;78.0;-6,75203E+18
MonerÃ³;2.0;2016;2;-6,75203E+23;258.0;27.0;1.0;12.924.633.115.635.800;3.0;0.0;0.0;25.0;182.0;83.0;-6,75203E+18
MonerÃ³;1.0;2016;3;-6,75203E+23;190.0;27.0;1.0;12.924.633.115.635.800;2.0;3.0;0.0;27.0;258.0;76.0;-6,75203E+18
MonerÃ³;5.0;2016;4;-6,75203E+23;6.0;26.0;0.0;12.924.633.115.635.800;1.0;2.0;3.0;27.0;190.0;79.0;-6,75203E+18
MonerÃ³;3.0;2016;5;-6,75203E+23;63.0;23.0;0.0;12.924.633.115.635.800;5.0;1.0;2.0;26.0;6.0;75.0;-6,75203E+18
MonerÃ³;1.0;2016;6;-6,75203E+23;87.0;20.0;0.0;12.924.633.115.635.800;3.0;5.0;1.0;23.0;63.0;77.0;-6,75203E+18
MonerÃ³;0.0;2016;7;-6,75203E+23;8.0;22.0;0.0;12.924.633.115.635.800;1.0;3.0;5.0;20.0;87.0;78.0;-6,75203E+18
MonerÃ³;2.0;2016;8;-6,75203E+23;62.0;22.0;0.0;12.924.633.115.635.800;0.0;1.0;3.0;22.0;8.0;71.0;-6,75203E+18
MonerÃ³;0.0;2016;9;-6,75203E+23;60.0;22.0;0.0;12.924.633.115.635.800;2.0;0.0;1.0;22.0;62.0;73.0;-6,75203E+18
MonerÃ³;0.0;2016;10;-6,75203E+24;30.0;23.0;3.0;12.924.633.115.635.800;0.0;2.0;0.0;22.0;60.0;77.0;-6,75203E+18
MonerÃ³;0.0;2016;11;-6,75203E+24;144.0;24.0;2.0;12.924.633.115.635.800;0.0;0.0;2.0;23.0;30.0;79.0;-6,75203E+18
MonerÃ³;0.0;2016;12;-6,75203E+24;63.0;26.0;1.0;12.924.633.115.635.800;0.0;0.0;0.0;24.0;144.0;79.0;-6,75203E+18
Pedra De Guaratiba;3.0;2016;1;-2,39605E+23;182.0;25.0;11.0;27.105.589.925.485.900;5.0;3.0;0.0;26.0;91.0;78.0;-2,39605E+18
Pedra De Guaratiba;7.0;2016;2;-2,39605E+23;258.0;27.0;11.0;27.105.589.925.485.900;3.0;5.0;3.0;25.0;182.0;83.0;-2,39605E+18
Pedra De Guaratiba;12.0;2016;3;-2,39605E+23;190.0;27.0;4.0;27.105.589.925.485.900;7.0;3.0;5.0;27.0;258.0;76.0;-2,39605E+18
Pedra De Guaratiba;10.0;2016;4;-2,39605E+23;6.0;26.0;1.0;27.105.589.925.485.900;12.0;7.0;3.0;27.0;190.0;79.0;-2,39605E+18
Pedra De Guaratiba;14.0;2016;5;-2,39605E+23;63.0;23.0;0.0;27.105.589.925.485.900;10.0;12.0;7.0;26.0;6.0;75.0;-2,39605E+18
Pedra De Guaratiba;4.0;2016;6;-2,39605E+23;87.0;20.0;1.0;27.105.589.925.485.900;14.0;10.0;12.0;23.0;63.0;77.0;-2,39605E+18
Pedra De Guaratiba;2.0;2016;7;-2,39605E+23;8.0;22.0;0.0;27.105.589.925.485.900;4.0;14.0;10.0;20.0;87.0;78.0;-2,39605E+18
Pedra De Guaratiba;2.0;2016;8;-2,39605E+23;62.0;22.0;3.0;27.105.589.925.485.900;2.0;4.0;14.0;22.0;8.0;71.0;-2,39605E+18
Pedra De Guaratiba;1.0;2016;9;-2,39605E+23;60.0;22.0;5.0;27.105.589.925.485.900;2.0;2.0;4.0;22.0;62.0;73.0;-2,39605E+18
Pedra De Guaratiba;1.0;2016;10;-2,39605E+24;30.0;23.0;3.0;27.105.589.925.485.900;1.0;2.0;2.0;22.0;60.0;77.0;-2,39605E+18
Pedra De Guaratiba;1.0;2016;11;-2,39605E+24;144.0;24.0;7.0;27.105.589.925.485.900;1.0;1.0;2.0;23.0;30.0;79.0;-2,39605E+18
Pedra De Guaratiba;1.0;2016;12;-2,39605E+24;63.0;26.0;12.0;27.105.589.925.485.900;1.0;1.0;1.0;24.0;144.0;79.0;-2,39605E+18
Penha;24.0;2016;1;-7,02831E+23;182.0;25.0;30.0;14.066.808.115.223.700;11.0;2.0;11.0;26.0;91.0;78.0;-7,02831E+18
Penha;139.0;2016;2;-7,02831E+23;258.0;27.0;50.0;14.066.808.115.223.700;24.0;11.0;2.0;25.0;182.0;83.0;-7,02831E+18
Penha;352.0;2016;3;-7,02831E+23;190.0;27.0;57.0;14.066.808.115.223.700;139.0;24.0;11.0;27.0;258.0;76.0;-7,02831E+18
Penha;223.0;2016;4;-7,02831E+23;6.0;26.0;23.0;14.066.808.115.223.700;352.0;139.0;24.0;27.0;190.0;79.0;-7,02831E+18
Penha;42.0;2016;5;-7,02831E+23;63.0;23.0;6.0;14.066.808.115.223.700;223.0;352.0;139.0;26.0;6.0;75.0;-7,02831E+18
Penha;12.0;2016;6;-7,02831E+23;87.0;20.0;5.0;14.066.808.115.223.700;42.0;223.0;352.0;23.0;63.0;77.0;-7,02831E+18
Penha;8.0;2016;7;-7,02831E+23;8.0;22.0;11.0;14.066.808.115.223.700;12.0;42.0;223.0;20.0;87.0;78.0;-7,02831E+18
Penha;1.0;2016;8;-7,02831E+23;62.0;22.0;2.0;14.066.808.115.223.700;8.0;12.0;42.0;22.0;8.0;71.0;-7,02831E+18
Penha;0.0;2016;9;-7,02831E+23;60.0;22.0;11.0;14.066.808.115.223.700;1.0;8.0;12.0;22.0;62.0;73.0;-7,02831E+18
Penha;2.0;2016;10;-7,02831E+24;30.0;23.0;24.0;14.066.808.115.223.700;0.0;1.0;8.0;22.0;60.0;77.0;-7,02831E+18
Penha;0.0;2016;11;-7,02831E+24;144.0;24.0;139.0;14.066.808.115.223.700;2.0;0.0;1.0;23.0;30.0;79.0;-7,02831E+18
Penha;3.0;2016;12;-7,02831E+24;63.0;26.0;352.0;14.066.808.115.223.700;0.0;2.0;0.0;24.0;144.0;79.0;-7,02831E+18
Penha Circular;7.0;2016;1;803953359514590781620161;182.0;25.0;20.0;10.745.517.151.879.500;4.0;7.0;0.0;26.0;91.0;78.0;8039533595145907816
Penha Circular;12.0;2016;2;803953359514590781620162;258.0;27.0;25.0;10.745.517.151.879.500;7.0;4.0;7.0;25.0;182.0;83.0;8039533595145907816
Penha Circular;54.0;2016;3;803953359514590781620163;190.0;27.0;12.0;10.745.517.151.879.500;12.0;7.0;4.0;27.0;258.0;76.0;8039533595145907816
Penha Circular;102.0;2016;4;803953359514590781620164;6.0;26.0;8.0;10.745.517.151.879.500;54.0;12.0;7.0;27.0;190.0;79.0;8039533595145907816
Penha Circular;19.0;2016;5;803953359514590781620165;63.0;23.0;5.0;10.745.517.151.879.500;102.0;54.0;12.0;26.0;6.0;75.0;8039533595145907816
Penha Circular;8.0;2016;6;803953359514590781620166;87.0;20.0;3.0;10.745.517.151.879.500;19.0;102.0;54.0;23.0;63.0;77.0;8039533595145907816
Penha Circular;1.0;2016;7;803953359514590781620167;8.0;22.0;0.0;10.745.517.151.879.500;8.0;19.0;102.0;20.0;87.0;78.0;8039533595145907816
Penha Circular;1.0;2016;8;803953359514590781620168;62.0;22.0;7.0;10.745.517.151.879.500;1.0;8.0;19.0;22.0;8.0;71.0;8039533595145907816
Penha Circular;0.0;2016;9;803953359514590781620169;60.0;22.0;4.0;10.745.517.151.879.500;1.0;1.0;8.0;22.0;62.0;73.0;8039533595145907816
Penha Circular;0.0;2016;10;8039533595145907816201610;30.0;23.0;7.0;10.745.517.151.879.500;0.0;1.0;1.0;22.0;60.0;77.0;8039533595145907816
Penha Circular;2.0;2016;11;8039533595145907816201611;144.0;24.0;12.0;10.745.517.151.879.500;0.0;0.0;1.0;23.0;30.0;79.0;8039533595145907816
Penha Circular;3.0;2016;12;8039533595145907816201612;63.0;26.0;54.0;10.745.517.151.879.500;2.0;0.0;0.0;24.0;144.0;79.0;8039533595145907816
Pitangueiras;5.0;2016;1;-3,87711E+23;182.0;25.0;11.0;20.219.308.061.579.200;1.0;1.0;1.0;26.0;91.0;78.0;-3,87711E+18
Pitangueiras;0.0;2016;2;-3,87711E+23;258.0;27.0;3.0;20.219.308.061.579.200;5.0;1.0;1.0;25.0;182.0;83.0;-3,87711E+18
Pitangueiras;1.0;2016;3;-3,87711E+23;190.0;27.0;3.0;20.219.308.061.579.200;0.0;5.0;1.0;27.0;258.0;76.0;-3,87711E+18
Pitangueiras;5.0;2016;4;-3,87711E+23;6.0;26.0;2.0;20.219.308.061.579.200;1.0;0.0;5.0;27.0;190.0;79.0;-3,87711E+18
Pitangueiras;1.0;2016;5;-3,87711E+23;63.0;23.0;2.0;20.219.308.061.579.200;5.0;1.0;0.0;26.0;6.0;75.0;-3,87711E+18
Pitangueiras;1.0;2016;6;-3,87711E+23;87.0;20.0;0.0;20.219.308.061.579.200;1.0;5.0;1.0;23.0;63.0;77.0;-3,87711E+18
Pitangueiras;1.0;2016;7;-3,87711E+23;8.0;22.0;1.0;20.219.308.061.579.200;1.0;1.0;5.0;20.0;87.0;78.0;-3,87711E+18
Pitangueiras;0.0;2016;8;-3,87711E+23;62.0;22.0;1.0;20.219.308.061.579.200;1.0;1.0;1.0;22.0;8.0;71.0;-3,87711E+18
Pitangueiras;0.0;2016;9;-3,87711E+23;60.0;22.0;1.0;20.219.308.061.579.200;0.0;1.0;1.0;22.0;62.0;73.0;-3,87711E+18
Pitangueiras;0.0;2016;10;-3,87711E+24;30.0;23.0;5.0;20.219.308.061.579.200;0.0;0.0;1.0;22.0;60.0;77.0;-3,87711E+18
Pitangueiras;0.0;2016;11;-3,87711E+24;144.0;24.0;0.0;20.219.308.061.579.200;0.0;0.0;0.0;23.0;30.0;79.0;-3,87711E+18
Pitangueiras;0.0;2016;12;-3,87711E+24;63.0;26.0;1.0;20.219.308.061.579.200;0.0;0.0;0.0;24.0;144.0;79.0;-3,87711E+18
Portuguesa;2.0;2016;1;253755379346700901820161;182.0;25.0;2.0;2.089.209.710.047.200;1.0;3.0;1.0;26.0;91.0;78.0;2537553793467009018
Portuguesa;1.0;2016;2;253755379346700901820162;258.0;27.0;6.0;2.089.209.710.047.200;2.0;1.0;3.0;25.0;182.0;83.0;2537553793467009018
Portuguesa;1.0;2016;3;253755379346700901820163;190.0;27.0;4.0;2.089.209.710.047.200;1.0;2.0;1.0;27.0;258.0;76.0;2537553793467009018
Portuguesa;2.0;2016;4;253755379346700901820164;6.0;26.0;3.0;2.089.209.710.047.200;1.0;1.0;2.0;27.0;190.0;79.0;2537553793467009018
Portuguesa;1.0;2016;5;253755379346700901820165;63.0;23.0;1.0;2.089.209.710.047.200;2.0;1.0;1.0;26.0;6.0;75.0;2537553793467009018
Portuguesa;1.0;2016;6;253755379346700901820166;87.0;20.0;2.0;2.089.209.710.047.200;1.0;2.0;1.0;23.0;63.0;77.0;2537553793467009018
Portuguesa;0.0;2016;7;253755379346700901820167;8.0;22.0;1.0;2.089.209.710.047.200;1.0;1.0;2.0;20.0;87.0;78.0;2537553793467009018
Portuguesa;0.0;2016;8;253755379346700901820168;62.0;22.0;3.0;2.089.209.710.047.200;0.0;1.0;1.0;22.0;8.0;71.0;2537553793467009018
Portuguesa;0.0;2016;9;253755379346700901820169;60.0;22.0;1.0;2.089.209.710.047.200;0.0;0.0;1.0;22.0;62.0;73.0;2537553793467009018
Portuguesa;0.0;2016;10;2537553793467009018201610;30.0;23.0;2.0;2.089.209.710.047.200;0.0;0.0;0.0;22.0;60.0;77.0;2537553793467009018
Portuguesa;0.0;2016;11;2537553793467009018201611;144.0;24.0;1.0;2.089.209.710.047.200;0.0;0.0;0.0;23.0;30.0;79.0;2537553793467009018
Portuguesa;0.0;2016;12;2537553793467009018201612;63.0;26.0;1.0;2.089.209.710.047.200;0.0;0.0;0.0;24.0;144.0;79.0;2537553793467009018
Praia Da Bandeira;0.0;2016;1;818005087555352513120161;182.0;25.0;0.0;16.288.803.373.748.000;0.0;0.0;1.0;26.0;91.0;78.0;8180050875553525131
Praia Da Bandeira;1.0;2016;2;818005087555352513120162;258.0;27.0;0.0;16.288.803.373.748.000;0.0;0.0;0.0;25.0;182.0;83.0;8180050875553525131
Praia Da Bandeira;0.0;2016;3;818005087555352513120163;190.0;27.0;0.0;16.288.803.373.748.000;1.0;0.0;0.0;27.0;258.0;76.0;8180050875553525131
Praia Da Bandeira;1.0;2016;4;818005087555352513120164;6.0;26.0;0.0;16.288.803.373.748.000;0.0;1.0;0.0;27.0;190.0;79.0;8180050875553525131
Praia Da Bandeira;0.0;2016;5;818005087555352513120165;63.0;23.0;0.0;16.288.803.373.748.000;1.0;0.0;1.0;26.0;6.0;75.0;8180050875553525131
Praia Da Bandeira;0.0;2016;6;818005087555352513120166;87.0;20.0;1.0;16.288.803.373.748.000;0.0;1.0;0.0;23.0;63.0;77.0;8180050875553525131
Praia Da Bandeira;0.0;2016;7;818005087555352513120167;8.0;22.0;1.0;16.288.803.373.748.000;0.0;0.0;1.0;20.0;87.0;78.0;8180050875553525131
Praia Da Bandeira;0.0;2016;8;818005087555352513120168;62.0;22.0;0.0;16.288.803.373.748.000;0.0;0.0;0.0;22.0;8.0;71.0;8180050875553525131
Praia Da Bandeira;0.0;2016;9;818005087555352513120169;60.0;22.0;0.0;16.288.803.373.748.000;0.0;0.0;0.0;22.0;62.0;73.0;8180050875553525131
Praia Da Bandeira;0.0;2016;10;8180050875553525131201610;30.0;23.0;0.0;16.288.803.373.748.000;0.0;0.0;0.0;22.0;60.0;77.0;8180050875553525131
Praia Da Bandeira;0.0;2016;11;8180050875553525131201611;144.0;24.0;1.0;16.288.803.373.748.000;0.0;0.0;0.0;23.0;30.0;79.0;8180050875553525131
Praia Da Bandeira;0.0;2016;12;8180050875553525131201612;63.0;26.0;0.0;16.288.803.373.748.000;0.0;0.0;0.0;24.0;144.0;79.0;8180050875553525131
Recreio Dos Bandeirantes;58.0;2016;1;346082271686803420320161;182.0;25.0;50.0;27.873.328.201.046.400;27.0;2.0;0.0;26.0;91.0;78.0;3460822716868034203
Recreio Dos Bandeirantes;78.0;2016;2;346082271686803420320162;258.0;27.0;28.0;27.873.328.201.046.400;58.0;27.0;2.0;25.0;182.0;83.0;3460822716868034203
Recreio Dos Bandeirantes;94.0;2016;3;346082271686803420320163;190.0;27.0;16.0;27.873.328.201.046.400;78.0;58.0;27.0;27.0;258.0;76.0;3460822716868034203
Recreio Dos Bandeirantes;64.0;2016;4;346082271686803420320164;6.0;26.0;8.0;27.873.328.201.046.400;94.0;78.0;58.0;27.0;190.0;79.0;3460822716868034203
Recreio Dos Bandeirantes;20.0;2016;5;346082271686803420320165;63.0;23.0;8.0;27.873.328.201.046.400;64.0;94.0;78.0;26.0;6.0;75.0;3460822716868034203
Recreio Dos Bandeirantes;11.0;2016;6;346082271686803420320166;87.0;20.0;1.0;27.873.328.201.046.400;20.0;64.0;94.0;23.0;63.0;77.0;3460822716868034203
Recreio Dos Bandeirantes;1.0;2016;7;346082271686803420320167;8.0;22.0;0.0;27.873.328.201.046.400;11.0;20.0;64.0;20.0;87.0;78.0;3460822716868034203
Recreio Dos Bandeirantes;0.0;2016;8;346082271686803420320168;62.0;22.0;2.0;27.873.328.201.046.400;1.0;11.0;20.0;22.0;8.0;71.0;3460822716868034203
Recreio Dos Bandeirantes;0.0;2016;9;346082271686803420320169;60.0;22.0;27.0;27.873.328.201.046.400;0.0;1.0;11.0;22.0;62.0;73.0;3460822716868034203
