nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
Mangueira;0.0;2015;1;-750139484178836293520151;154.0;29.0;0.0;231.0661571231675;1.0;0.0;0.0;28.0;81.0;60.0;-7501394841788362935
Mangueira;0.0;2015;2;-750139484178836293520152;165.0;28.0;0.0;231.0661571231675;0.0;1.0;0.0;29.0;154.0;59.0;-7501394841788362935
Mangueira;3.0;2015;3;-750139484178836293520153;243.0;26.0;1.0;231.0661571231675;0.0;0.0;1.0;28.0;165.0;66.0;-7501394841788362935
Mangueira;3.0;2015;4;-750139484178836293520154;64.0;25.0;1.0;231.0661571231675;3.0;0.0;0.0;26.0;243.0;71.0;-7501394841788362935
Mangueira;3.0;2015;5;-750139484178836293520155;62.0;22.0;0.0;231.0661571231675;3.0;3.0;0.0;25.0;64.0;70.0;-7501394841788362935
Mangueira;1.0;2015;6;-750139484178836293520156;73.0;21.0;0.0;231.0661571231675;3.0;3.0;3.0;22.0;62.0;72.0;-7501394841788362935
Mangueira;1.0;2015;7;-750139484178836293520157;12.0;22.0;0.0;231.0661571231675;1.0;3.0;3.0;21.0;73.0;72.0;-7501394841788362935
Mangueira;0.0;2015;8;-750139484178836293520158;6.0;23.0;0.0;231.0661571231675;1.0;1.0;3.0;22.0;12.0;70.0;-7501394841788362935
Mangueira;0.0;2015;9;-750139484178836293520159;100.0;24.0;1.0;231.0661571231675;0.0;1.0;1.0;23.0;6.0;63.0;-7501394841788362935
Mangueira;0.0;2015;10;-7501394841788362935201510;14.0;25.0;0.0;231.0661571231675;0.0;0.0;1.0;24.0;100.0;74.0;-7501394841788362935
Mangueira;1.0;2015;11;-7501394841788362935201511;166.0;26.0;0.0;231.0661571231675;0.0;0.0;0.0;25.0;14.0;74.0;-7501394841788362935
Mangueira;1.0;2015;12;-7501394841788362935201512;109.0;28.0;3.0;231.0661571231675;1.0;0.0;0.0;26.0;166.0;77.0;-7501394841788362935
Manguinhos;0.0;2015;1;884144200258210234620151;154.0;29.0;0.0;142.7949893064467;0.0;0.0;1.0;28.0;81.0;60.0;8841442002582102346
Manguinhos;2.0;2015;2;884144200258210234620152;165.0;28.0;2.0;142.7949893064467;0.0;0.0;0.0;29.0;154.0;59.0;8841442002582102346
Manguinhos;3.0;2015;3;884144200258210234620153;243.0;26.0;0.0;142.7949893064467;2.0;0.0;0.0;28.0;165.0;66.0;8841442002582102346
Manguinhos;19.0;2015;4;884144200258210234620154;64.0;25.0;2.0;142.7949893064467;3.0;2.0;0.0;26.0;243.0;71.0;8841442002582102346
Manguinhos;24.0;2015;5;884144200258210234620155;62.0;22.0;0.0;142.7949893064467;19.0;3.0;2.0;25.0;64.0;70.0;8841442002582102346
Manguinhos;9.0;2015;6;884144200258210234620156;73.0;21.0;4.0;142.7949893064467;24.0;19.0;3.0;22.0;62.0;72.0;8841442002582102346
Manguinhos;4.0;2015;7;884144200258210234620157;12.0;22.0;1.0;142.7949893064467;9.0;24.0;19.0;21.0;73.0;72.0;8841442002582102346
Manguinhos;1.0;2015;8;884144200258210234620158;6.0;23.0;0.0;142.7949893064467;4.0;9.0;24.0;22.0;12.0;70.0;8841442002582102346
Manguinhos;0.0;2015;9;884144200258210234620159;100.0;24.0;0.0;142.7949893064467;1.0;4.0;9.0;23.0;6.0;63.0;8841442002582102346
Manguinhos;2.0;2015;10;8841442002582102346201510;14.0;25.0;0.0;142.7949893064467;0.0;1.0;4.0;24.0;100.0;74.0;8841442002582102346
Manguinhos;2.0;2015;11;8841442002582102346201511;166.0;26.0;2.0;142.7949893064467;2.0;0.0;1.0;25.0;14.0;74.0;8841442002582102346
Manguinhos;7.0;2015;12;8841442002582102346201512;109.0;28.0;3.0;142.7949893064467;2.0;2.0;0.0;26.0;166.0;77.0;8841442002582102346
MaracanÃ£;3.0;2015;1;-226878780257262523920151;154.0;29.0;1.0;156.62870509206502;1.0;0.0;1.0;28.0;81.0;60.0;-2268787802572625239
MaracanÃ£;2.0;2015;2;-226878780257262523920152;165.0;28.0;3.0;156.62870509206502;3.0;1.0;0.0;29.0;154.0;59.0;-2268787802572625239
MaracanÃ£;4.0;2015;3;-226878780257262523920153;243.0;26.0;0.0;156.62870509206502;2.0;3.0;1.0;28.0;165.0;66.0;-2268787802572625239
MaracanÃ£;26.0;2015;4;-226878780257262523920154;64.0;25.0;0.0;156.62870509206502;4.0;2.0;3.0;26.0;243.0;71.0;-2268787802572625239
MaracanÃ£;9.0;2015;5;-226878780257262523920155;62.0;22.0;4.0;156.62870509206502;26.0;4.0;2.0;25.0;64.0;70.0;-2268787802572625239
MaracanÃ£;2.0;2015;6;-226878780257262523920156;73.0;21.0;1.0;156.62870509206502;9.0;26.0;4.0;22.0;62.0;72.0;-2268787802572625239
MaracanÃ£;1.0;2015;7;-226878780257262523920157;12.0;22.0;1.0;156.62870509206502;2.0;9.0;26.0;21.0;73.0;72.0;-2268787802572625239
MaracanÃ£;0.0;2015;8;-226878780257262523920158;6.0;23.0;0.0;156.62870509206502;1.0;2.0;9.0;22.0;12.0;70.0;-2268787802572625239
MaracanÃ£;1.0;2015;9;-226878780257262523920159;100.0;24.0;1.0;156.62870509206502;0.0;1.0;2.0;23.0;6.0;63.0;-2268787802572625239
MaracanÃ£;1.0;2015;10;-2268787802572625239201510;14.0;25.0;3.0;156.62870509206502;1.0;0.0;1.0;24.0;100.0;74.0;-2268787802572625239
MaracanÃ£;1.0;2015;11;-2268787802572625239201511;166.0;26.0;2.0;156.62870509206502;1.0;1.0;0.0;25.0;14.0;74.0;-2268787802572625239
MaracanÃ£;3.0;2015;12;-2268787802572625239201512;109.0;28.0;4.0;156.62870509206502;1.0;1.0;1.0;26.0;166.0;77.0;-2268787802572625239
Marechal Hermes;0.0;2015;1;452650244144854876920151;154.0;29.0;1.0;127.87575009006227;0.0;3.0;0.0;28.0;81.0;60.0;4526502441448548769
Marechal Hermes;3.0;2015;2;452650244144854876920152;165.0;28.0;4.0;127.87575009006227;0.0;0.0;3.0;29.0;154.0;59.0;4526502441448548769
Marechal Hermes;2.0;2015;3;452650244144854876920153;243.0;26.0;1.0;127.87575009006227;3.0;0.0;0.0;28.0;165.0;66.0;4526502441448548769
Marechal Hermes;13.0;2015;4;452650244144854876920154;64.0;25.0;0.0;127.87575009006227;2.0;3.0;0.0;26.0;243.0;71.0;4526502441448548769
Marechal Hermes;22.0;2015;5;452650244144854876920155;62.0;22.0;2.0;127.87575009006227;13.0;2.0;3.0;25.0;64.0;70.0;4526502441448548769
Marechal Hermes;18.0;2015;6;452650244144854876920156;73.0;21.0;1.0;127.87575009006227;22.0;13.0;2.0;22.0;62.0;72.0;4526502441448548769
Marechal Hermes;8.0;2015;7;452650244144854876920157;12.0;22.0;0.0;127.87575009006227;18.0;22.0;13.0;21.0;73.0;72.0;4526502441448548769
Marechal Hermes;15.0;2015;8;452650244144854876920158;6.0;23.0;3.0;127.87575009006227;8.0;18.0;22.0;22.0;12.0;70.0;4526502441448548769
Marechal Hermes;3.0;2015;9;452650244144854876920159;100.0;24.0;0.0;127.87575009006227;15.0;8.0;18.0;23.0;6.0;63.0;4526502441448548769
Marechal Hermes;3.0;2015;10;4526502441448548769201510;14.0;25.0;0.0;127.87575009006227;3.0;15.0;8.0;24.0;100.0;74.0;4526502441448548769
Marechal Hermes;11.0;2015;11;4526502441448548769201511;166.0;26.0;3.0;127.87575009006227;3.0;3.0;15.0;25.0;14.0;74.0;4526502441448548769
Marechal Hermes;12.0;2015;12;4526502441448548769201512;109.0;28.0;2.0;127.87575009006227;11.0;3.0;3.0;26.0;166.0;77.0;4526502441448548769
Maria Da GraÃ§a;0.0;2015;1;796809716131700721320151;154.0;29.0;0.0;99.91573333333334;0.0;0.0;0.0;28.0;81.0;60.0;7968097161317007213
Maria Da GraÃ§a;0.0;2015;2;796809716131700721320152;165.0;28.0;0.0;99.91573333333334;0.0;0.0;0.0;29.0;154.0;59.0;7968097161317007213
Maria Da GraÃ§a;2.0;2015;3;796809716131700721320153;243.0;26.0;0.0;99.91573333333334;0.0;0.0;0.0;28.0;165.0;66.0;7968097161317007213
Maria Da GraÃ§a;2.0;2015;4;796809716131700721320154;64.0;25.0;0.0;99.91573333333334;2.0;0.0;0.0;26.0;243.0;71.0;7968097161317007213
Maria Da GraÃ§a;7.0;2015;5;796809716131700721320155;62.0;22.0;0.0;99.91573333333334;2.0;2.0;0.0;25.0;64.0;70.0;7968097161317007213
Maria Da GraÃ§a;6.0;2015;6;796809716131700721320156;73.0;21.0;0.0;99.91573333333334;7.0;2.0;2.0;22.0;62.0;72.0;7968097161317007213
Maria Da GraÃ§a;0.0;2015;7;796809716131700721320157;12.0;22.0;0.0;99.91573333333334;6.0;7.0;2.0;21.0;73.0;72.0;7968097161317007213
Maria Da GraÃ§a;0.0;2015;8;796809716131700721320158;6.0;23.0;0.0;99.91573333333334;0.0;6.0;7.0;22.0;12.0;70.0;7968097161317007213
Maria Da GraÃ§a;1.0;2015;9;796809716131700721320159;100.0;24.0;0.0;99.91573333333334;0.0;0.0;6.0;23.0;6.0;63.0;7968097161317007213
Maria Da GraÃ§a;1.0;2015;10;7968097161317007213201510;14.0;25.0;0.0;99.91573333333334;1.0;0.0;0.0;24.0;100.0;74.0;7968097161317007213
Maria Da GraÃ§a;1.0;2015;11;7968097161317007213201511;166.0;26.0;0.0;99.91573333333334;1.0;1.0;0.0;25.0;14.0;74.0;7968097161317007213
Maria Da GraÃ§a;1.0;2015;12;7968097161317007213201512;109.0;28.0;2.0;99.91573333333334;1.0;1.0;1.0;26.0;166.0;77.0;7968097161317007213
MÃ©ier;4.0;2015;1;221455097790358128220151;154.0;29.0;4.0;208.51573111012183;1.0;1.0;0.0;28.0;81.0;60.0;2214550977903581282
MÃ©ier;3.0;2015;2;221455097790358128220152;165.0;28.0;1.0;208.51573111012183;4.0;1.0;1.0;29.0;154.0;59.0;2214550977903581282
MÃ©ier;10.0;2015;3;221455097790358128220153;243.0;26.0;0.0;208.51573111012183;3.0;4.0;1.0;28.0;165.0;66.0;2214550977903581282
MÃ©ier;23.0;2015;4;221455097790358128220154;64.0;25.0;1.0;208.51573111012183;10.0;3.0;4.0;26.0;243.0;71.0;2214550977903581282
MÃ©ier;29.0;2015;5;221455097790358128220155;62.0;22.0;2.0;208.51573111012183;23.0;10.0;3.0;25.0;64.0;70.0;2214550977903581282
MÃ©ier;34.0;2015;6;221455097790358128220156;73.0;21.0;1.0;208.51573111012183;29.0;23.0;10.0;22.0;62.0;72.0;2214550977903581282
MÃ©ier;10.0;2015;7;221455097790358128220157;12.0;22.0;0.0;208.51573111012183;34.0;29.0;23.0;21.0;73.0;72.0;2214550977903581282
MÃ©ier;3.0;2015;8;221455097790358128220158;6.0;23.0;1.0;208.51573111012183;10.0;34.0;29.0;22.0;12.0;70.0;2214550977903581282
MÃ©ier;2.0;2015;9;221455097790358128220159;100.0;24.0;1.0;208.51573111012183;3.0;10.0;34.0;23.0;6.0;63.0;2214550977903581282
MÃ©ier;0.0;2015;10;2214550977903581282201510;14.0;25.0;4.0;208.51573111012183;2.0;3.0;10.0;24.0;100.0;74.0;2214550977903581282
MÃ©ier;5.0;2015;11;2214550977903581282201511;166.0;26.0;3.0;208.51573111012183;0.0;2.0;3.0;25.0;14.0;74.0;2214550977903581282
MÃ©ier;9.0;2015;12;2214550977903581282201512;109.0;28.0;10.0;208.51573111012183;5.0;0.0;2.0;26.0;166.0;77.0;2214550977903581282
Olaria;6.0;2015;1;-355785166507270380520151;154.0;29.0;0.0;161.17262724266897;1.0;0.0;0.0;28.0;81.0;60.0;-3557851665072703805
Olaria;4.0;2015;2;-355785166507270380520152;165.0;28.0;5.0;161.17262724266897;6.0;1.0;0.0;29.0;154.0;59.0;-3557851665072703805
Olaria;19.0;2015;3;-355785166507270380520153;243.0;26.0;2.0;161.17262724266897;4.0;6.0;1.0;28.0;165.0;66.0;-3557851665072703805
Olaria;62.0;2015;4;-355785166507270380520154;64.0;25.0;1.0;161.17262724266897;19.0;4.0;6.0;26.0;243.0;71.0;-3557851665072703805
Olaria;43.0;2015;5;-355785166507270380520155;62.0;22.0;2.0;161.17262724266897;62.0;19.0;4.0;25.0;64.0;70.0;-3557851665072703805
Olaria;15.0;2015;6;-355785166507270380520156;73.0;21.0;1.0;161.17262724266897;43.0;62.0;19.0;22.0;62.0;72.0;-3557851665072703805
Olaria;4.0;2015;7;-355785166507270380520157;12.0;22.0;0.0;161.17262724266897;15.0;43.0;62.0;21.0;73.0;72.0;-3557851665072703805
Olaria;4.0;2015;8;-355785166507270380520158;6.0;23.0;0.0;161.17262724266897;4.0;15.0;43.0;22.0;12.0;70.0;-3557851665072703805
Olaria;1.0;2015;9;-355785166507270380520159;100.0;24.0;1.0;161.17262724266897;4.0;4.0;15.0;23.0;6.0;63.0;-3557851665072703805
Olaria;0.0;2015;10;-3557851665072703805201510;14.0;25.0;6.0;161.17262724266897;1.0;4.0;4.0;24.0;100.0;74.0;-3557851665072703805
Olaria;2.0;2015;11;-3557851665072703805201511;166.0;26.0;4.0;161.17262724266897;0.0;1.0;4.0;25.0;14.0;74.0;-3557851665072703805
Olaria;6.0;2015;12;-3557851665072703805201512;109.0;28.0;19.0;161.17262724266897;2.0;0.0;1.0;26.0;166.0;77.0;-3557851665072703805
Oswaldo Cruz;0.0;2015;1;-583358027780071515720151;154.0;29.0;0.0;169.94524648737385;1.0;1.0;0.0;28.0;81.0;60.0;-5833580277800715157
Oswaldo Cruz;0.0;2015;2;-583358027780071515720152;165.0;28.0;1.0;169.94524648737385;0.0;1.0;1.0;29.0;154.0;59.0;-5833580277800715157
Oswaldo Cruz;1.0;2015;3;-583358027780071515720153;243.0;26.0;0.0;169.94524648737385;0.0;0.0;1.0;28.0;165.0;66.0;-5833580277800715157
Oswaldo Cruz;17.0;2015;4;-583358027780071515720154;64.0;25.0;1.0;169.94524648737385;1.0;0.0;0.0;26.0;243.0;71.0;-5833580277800715157
Oswaldo Cruz;35.0;2015;5;-583358027780071515720155;62.0;22.0;0.0;169.94524648737385;17.0;1.0;0.0;25.0;64.0;70.0;-5833580277800715157
Oswaldo Cruz;26.0;2015;6;-583358027780071515720156;73.0;21.0;0.0;169.94524648737385;35.0;17.0;1.0;22.0;62.0;72.0;-5833580277800715157
Oswaldo Cruz;10.0;2015;7;-583358027780071515720157;12.0;22.0;0.0;169.94524648737385;26.0;35.0;17.0;21.0;73.0;72.0;-5833580277800715157
Oswaldo Cruz;10.0;2015;8;-583358027780071515720158;6.0;23.0;1.0;169.94524648737385;10.0;26.0;35.0;22.0;12.0;70.0;-5833580277800715157
Oswaldo Cruz;4.0;2015;9;-583358027780071515720159;100.0;24.0;1.0;169.94524648737385;10.0;10.0;26.0;23.0;6.0;63.0;-5833580277800715157
Oswaldo Cruz;4.0;2015;10;-5833580277800715157201510;14.0;25.0;0.0;169.94524648737385;4.0;10.0;10.0;24.0;100.0;74.0;-5833580277800715157
Oswaldo Cruz;6.0;2015;11;-5833580277800715157201511;166.0;26.0;0.0;169.94524648737385;4.0;4.0;10.0;25.0;14.0;74.0;-5833580277800715157
Oswaldo Cruz;2.0;2015;12;-5833580277800715157201512;109.0;28.0;1.0;169.94524648737385;6.0;4.0;4.0;26.0;166.0;77.0;-5833580277800715157
PaciÃªncia;2.0;2015;1;-87050602480399612420151;154.0;29.0;5.0;35.685784521117505;1.0;0.0;5.0;28.0;81.0;60.0;-870506024803996124
PaciÃªncia;7.0;2015;2;-87050602480399612420152;165.0;28.0;9.0;35.685784521117505;2.0;1.0;0.0;29.0;154.0;59.0;-870506024803996124
PaciÃªncia;13.0;2015;3;-87050602480399612420153;243.0;26.0;3.0;35.685784521117505;7.0;2.0;1.0;28.0;165.0;66.0;-870506024803996124
PaciÃªncia;20.0;2015;4;-87050602480399612420154;64.0;25.0;3.0;35.685784521117505;13.0;7.0;2.0;26.0;243.0;71.0;-870506024803996124
PaciÃªncia;37.0;2015;5;-87050602480399612420155;62.0;22.0;3.0;35.685784521117505;20.0;13.0;7.0;25.0;64.0;70.0;-870506024803996124
PaciÃªncia;40.0;2015;6;-87050602480399612420156;73.0;21.0;7.0;35.685784521117505;37.0;20.0;13.0;22.0;62.0;72.0;-870506024803996124
PaciÃªncia;7.0;2015;7;-87050602480399612420157;12.0;22.0;5.0;35.685784521117505;40.0;37.0;20.0;21.0;73.0;72.0;-870506024803996124
PaciÃªncia;7.0;2015;8;-87050602480399612420158;6.0;23.0;0.0;35.685784521117505;7.0;40.0;37.0;22.0;12.0;70.0;-870506024803996124
PaciÃªncia;6.0;2015;9;-87050602480399612420159;100.0;24.0;1.0;35.685784521117505;7.0;7.0;40.0;23.0;6.0;63.0;-870506024803996124
PaciÃªncia;2.0;2015;10;-870506024803996124201510;14.0;25.0;2.0;35.685784521117505;6.0;7.0;7.0;24.0;100.0;74.0;-870506024803996124
PaciÃªncia;5.0;2015;11;-870506024803996124201511;166.0;26.0;7.0;35.685784521117505;2.0;6.0;7.0;25.0;14.0;74.0;-870506024803996124
PaciÃªncia;4.0;2015;12;-870506024803996124201512;109.0;28.0;13.0;35.685784521117505;5.0;2.0;6.0;26.0;166.0;77.0;-870506024803996124
Padre Miguel;2.0;2015;1;-310781060673215727920151;154.0;29.0;5.0;136.48680997985946;2.0;4.0;3.0;28.0;81.0;60.0;-3107810606732157279
Padre Miguel;5.0;2015;2;-310781060673215727920152;165.0;28.0;5.0;136.48680997985946;2.0;2.0;4.0;29.0;154.0;59.0;-3107810606732157279
Padre Miguel;19.0;2015;3;-310781060673215727920153;243.0;26.0;5.0;136.48680997985946;5.0;2.0;2.0;28.0;165.0;66.0;-3107810606732157279
Padre Miguel;169.0;2015;4;-310781060673215727920154;64.0;25.0;1.0;136.48680997985946;19.0;5.0;2.0;26.0;243.0;71.0;-3107810606732157279
Padre Miguel;297.0;2015;5;-310781060673215727920155;62.0;22.0;4.0;136.48680997985946;169.0;19.0;5.0;25.0;64.0;70.0;-3107810606732157279
Padre Miguel;150.0;2015;6;-310781060673215727920156;73.0;21.0;6.0;136.48680997985946;297.0;169.0;19.0;22.0;62.0;72.0;-3107810606732157279
Padre Miguel;45.0;2015;7;-310781060673215727920157;12.0;22.0;3.0;136.48680997985946;150.0;297.0;169.0;21.0;73.0;72.0;-3107810606732157279
Padre Miguel;7.0;2015;8;-310781060673215727920158;6.0;23.0;4.0;136.48680997985946;45.0;150.0;297.0;22.0;12.0;70.0;-3107810606732157279
Padre Miguel;2.0;2015;9;-310781060673215727920159;100.0;24.0;2.0;136.48680997985946;7.0;45.0;150.0;23.0;6.0;63.0;-3107810606732157279
Padre Miguel;1.0;2015;10;-3107810606732157279201510;14.0;25.0;2.0;136.48680997985946;2.0;7.0;45.0;24.0;100.0;74.0;-3107810606732157279
Padre Miguel;2.0;2015;11;-3107810606732157279201511;166.0;26.0;5.0;136.48680997985946;1.0;2.0;7.0;25.0;14.0;74.0;-3107810606732157279
Padre Miguel;14.0;2015;12;-3107810606732157279201512;109.0;28.0;19.0;136.48680997985946;2.0;1.0;2.0;26.0;166.0;77.0;-3107810606732157279
PaquetÃ¡;1.0;2015;1;-875254589163246849420151;154.0;29.0;3.0;20.374473823063845;0.0;0.0;0.0;28.0;81.0;60.0;-8752545891632468494
PaquetÃ¡;0.0;2015;2;-875254589163246849420152;165.0;28.0;4.0;20.374473823063845;1.0;0.0;0.0;29.0;154.0;59.0;-8752545891632468494
PaquetÃ¡;0.0;2015;3;-875254589163246849420153;243.0;26.0;3.0;20.374473823063845;0.0;1.0;0.0;28.0;165.0;66.0;-8752545891632468494
PaquetÃ¡;2.0;2015;4;-875254589163246849420154;64.0;25.0;0.0;20.374473823063845;0.0;0.0;1.0;26.0;243.0;71.0;-8752545891632468494
PaquetÃ¡;1.0;2015;5;-875254589163246849420155;62.0;22.0;0.0;20.374473823063845;2.0;0.0;0.0;25.0;64.0;70.0;-8752545891632468494
PaquetÃ¡;0.0;2015;6;-875254589163246849420156;73.0;21.0;0.0;20.374473823063845;1.0;2.0;0.0;22.0;62.0;72.0;-8752545891632468494
PaquetÃ¡;0.0;2015;7;-875254589163246849420157;12.0;22.0;0.0;20.374473823063845;0.0;1.0;2.0;21.0;73.0;72.0;-8752545891632468494
PaquetÃ¡;0.0;2015;8;-875254589163246849420158;6.0;23.0;0.0;20.374473823063845;0.0;0.0;1.0;22.0;12.0;70.0;-8752545891632468494
PaquetÃ¡;0.0;2015;9;-875254589163246849420159;100.0;24.0;0.0;20.374473823063845;0.0;0.0;0.0;23.0;6.0;63.0;-8752545891632468494
PaquetÃ¡;0.0;2015;10;-8752545891632468494201510;14.0;25.0;1.0;20.374473823063845;0.0;0.0;0.0;24.0;100.0;74.0;-8752545891632468494
PaquetÃ¡;1.0;2015;11;-8752545891632468494201511;166.0;26.0;0.0;20.374473823063845;0.0;0.0;0.0;25.0;14.0;74.0;-8752545891632468494
PaquetÃ¡;3.0;2015;12;-8752545891632468494201512;109.0;28.0;0.0;20.374473823063845;1.0;0.0;0.0;26.0;166.0;77.0;-8752545891632468494
Parada De Lucas;0.0;2015;1;224140582518001431420151;154.0;29.0;0.0;112.54040946314831;1.0;0.0;2.0;28.0;81.0;60.0;2241405825180014314
Parada De Lucas;0.0;2015;2;224140582518001431420152;165.0;28.0;0.0;112.54040946314831;0.0;1.0;0.0;29.0;154.0;59.0;2241405825180014314
Parada De Lucas;4.0;2015;3;224140582518001431420153;243.0;26.0;0.0;112.54040946314831;0.0;0.0;1.0;28.0;165.0;66.0;2241405825180014314
Parada De Lucas;6.0;2015;4;224140582518001431420154;64.0;25.0;0.0;112.54040946314831;4.0;0.0;0.0;26.0;243.0;71.0;2241405825180014314
Parada De Lucas;9.0;2015;5;224140582518001431420155;62.0;22.0;0.0;112.54040946314831;6.0;4.0;0.0;25.0;64.0;70.0;2241405825180014314
Parada De Lucas;6.0;2015;6;224140582518001431420156;73.0;21.0;1.0;112.54040946314831;9.0;6.0;4.0;22.0;62.0;72.0;2241405825180014314
Parada De Lucas;2.0;2015;7;224140582518001431420157;12.0;22.0;2.0;112.54040946314831;6.0;9.0;6.0;21.0;73.0;72.0;2241405825180014314
Parada De Lucas;6.0;2015;8;224140582518001431420158;6.0;23.0;0.0;112.54040946314831;2.0;6.0;9.0;22.0;12.0;70.0;2241405825180014314
Parada De Lucas;4.0;2015;9;224140582518001431420159;100.0;24.0;1.0;112.54040946314831;6.0;2.0;6.0;23.0;6.0;63.0;2241405825180014314
Parada De Lucas;0.0;2015;10;2241405825180014314201510;14.0;25.0;0.0;112.54040946314831;4.0;6.0;2.0;24.0;100.0;74.0;2241405825180014314
Parada De Lucas;2.0;2015;11;2241405825180014314201511;166.0;26.0;0.0;112.54040946314831;0.0;4.0;6.0;25.0;14.0;74.0;2241405825180014314
Parada De Lucas;5.0;2015;12;2241405825180014314201512;109.0;28.0;4.0;112.54040946314831;2.0;0.0;4.0;26.0;166.0;77.0;2241405825180014314
Parque Anchieta;0.0;2015;1;7644318403661361720151;154.0;29.0;0.0;69.39220646218446;0.0;1.0;0.0;28.0;81.0;60.0;76443184036613617
Parque Anchieta;0.0;2015;2;7644318403661361720152;165.0;28.0;0.0;69.39220646218446;0.0;0.0;1.0;29.0;154.0;59.0;76443184036613617
Parque Anchieta;1.0;2015;3;7644318403661361720153;243.0;26.0;0.0;69.39220646218446;0.0;0.0;0.0;28.0;165.0;66.0;76443184036613617
Parque Anchieta;3.0;2015;4;7644318403661361720154;64.0;25.0;0.0;69.39220646218446;1.0;0.0;0.0;26.0;243.0;71.0;76443184036613617
Parque Anchieta;5.0;2015;5;7644318403661361720155;62.0;22.0;0.0;69.39220646218446;3.0;1.0;0.0;25.0;64.0;70.0;76443184036613617
Parque Anchieta;4.0;2015;6;7644318403661361720156;73.0;21.0;0.0;69.39220646218446;5.0;3.0;1.0;22.0;62.0;72.0;76443184036613617
Parque Anchieta;1.0;2015;7;7644318403661361720157;12.0;22.0;0.0;69.39220646218446;4.0;5.0;3.0;21.0;73.0;72.0;76443184036613617
Parque Anchieta;1.0;2015;8;7644318403661361720158;6.0;23.0;1.0;69.39220646218446;1.0;4.0;5.0;22.0;12.0;70.0;76443184036613617
Parque Anchieta;0.0;2015;9;7644318403661361720159;100.0;24.0;0.0;69.39220646218446;1.0;1.0;4.0;23.0;6.0;63.0;76443184036613617
Parque Anchieta;0.0;2015;10;76443184036613617201510;14.0;25.0;0.0;69.39220646218446;0.0;1.0;1.0;24.0;100.0;74.0;76443184036613617
Parque Anchieta;1.0;2015;11;76443184036613617201511;166.0;26.0;0.0;69.39220646218446;0.0;0.0;1.0;25.0;14.0;74.0;76443184036613617
Parque Anchieta;2.0;2015;12;76443184036613617201512;109.0;28.0;1.0;69.39220646218446;1.0;0.0;0.0;26.0;166.0;77.0;76443184036613617
Parque Columbia;0.0;2015;1;-478609678578923323520151;154.0;29.0;0.0;110.24062101726335;0.0;0.0;0.0;28.0;81.0;60.0;-4786096785789233235
Parque Columbia;0.0;2015;2;-478609678578923323520152;165.0;28.0;0.0;110.24062101726335;0.0;0.0;0.0;29.0;154.0;59.0;-4786096785789233235
Parque Columbia;0.0;2015;3;-478609678578923323520153;243.0;26.0;0.0;110.24062101726335;0.0;0.0;0.0;28.0;165.0;66.0;-4786096785789233235
Parque Columbia;0.0;2015;4;-478609678578923323520154;64.0;25.0;0.0;110.24062101726335;0.0;0.0;0.0;26.0;243.0;71.0;-4786096785789233235
Parque Columbia;0.0;2015;5;-478609678578923323520155;62.0;22.0;0.0;110.24062101726335;0.0;0.0;0.0;25.0;64.0;70.0;-4786096785789233235
Parque Columbia;0.0;2015;6;-478609678578923323520156;73.0;21.0;0.0;110.24062101726335;0.0;0.0;0.0;22.0;62.0;72.0;-4786096785789233235
Parque Columbia;0.0;2015;7;-478609678578923323520157;12.0;22.0;0.0;110.24062101726335;0.0;0.0;0.0;21.0;73.0;72.0;-4786096785789233235
Parque Columbia;0.0;2015;8;-478609678578923323520158;6.0;23.0;0.0;110.24062101726335;0.0;0.0;0.0;22.0;12.0;70.0;-4786096785789233235
Parque Columbia;0.0;2015;9;-478609678578923323520159;100.0;24.0;0.0;110.24062101726335;0.0;0.0;0.0;23.0;6.0;63.0;-4786096785789233235
Parque Columbia;0.0;2015;10;-4786096785789233235201510;14.0;25.0;0.0;110.24062101726335;0.0;0.0;0.0;24.0;100.0;74.0;-4786096785789233235
Parque Columbia;0.0;2015;11;-4786096785789233235201511;166.0;26.0;0.0;110.24062101726335;0.0;0.0;0.0;25.0;14.0;74.0;-4786096785789233235
Parque Columbia;0.0;2015;12;-4786096785789233235201512;109.0;28.0;0.0;110.24062101726335;0.0;0.0;0.0;26.0;166.0;77.0;-4786096785789233235
Pavuna;1.0;2015;1;642254012148721809020151;154.0;29.0;5.0;121.11064321293648;0.0;0.0;1.0;28.0;81.0;60.0;6422540121487218090
Pavuna;3.0;2015;2;642254012148721809020152;165.0;28.0;4.0;121.11064321293648;1.0;0.0;0.0;29.0;154.0;59.0;6422540121487218090
Pavuna;4.0;2015;3;642254012148721809020153;243.0;26.0;3.0;121.11064321293648;3.0;1.0;0.0;28.0;165.0;66.0;6422540121487218090
Pavuna;17.0;2015;4;642254012148721809020154;64.0;25.0;5.0;121.11064321293648;4.0;3.0;1.0;26.0;243.0;71.0;6422540121487218090
Pavuna;35.0;2015;5;642254012148721809020155;62.0;22.0;1.0;121.11064321293648;17.0;4.0;3.0;25.0;64.0;70.0;6422540121487218090
Pavuna;26.0;2015;6;642254012148721809020156;73.0;21.0;3.0;121.11064321293648;35.0;17.0;4.0;22.0;62.0;72.0;6422540121487218090
